Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-10-11 05:00:00,Spain,Spain,ES,158.16,202.11,67.35,45.37,entsoe.eu,false,
2024-10-11 06:00:00,Spain,Spain,ES,158.09,201.69,67.28,46.81,entsoe.eu,false,
2024-10-11 07:00:00,Spain,Spain,ES,132.0,171.19,73.24,52.77,entsoe.eu,false,
2024-10-11 08:00:00,Spain,Spain,ES,98.0,136.08,79.69,57.73,entsoe.eu,false,
2024-10-11 09:00:00,Spain,Spain,ES,82.08,118.64,83.03,60.03,entsoe.eu,false,
2024-10-11 10:00:00,Spain,Spain,ES,66.93,99.86,86.65,62.58,entsoe.eu,false,
2024-10-11 11:00:00,Spain,Spain,ES,57.42,88.17,88.96,65.38,entsoe.eu,false,
2024-10-11 12:00:00,Spain,Spain,ES,56.5,86.95,89.2,65.13,entsoe.eu,false,
2024-10-11 13:00:00,Spain,Spain,ES,60.25,91.38,88.32,66.2,entsoe.eu,false,
2024-10-11 14:00:00,Spain,Spain,ES,66.02,98.03,86.91,66.25,entsoe.eu,false,
2024-10-11 15:00:00,Spain,Spain,ES,73.83,106.53,85.03,64.36,entsoe.eu,false,
2024-10-11 16:00:00,Spain,Spain,ES,86.4,118.73,82.56,62.45,entsoe.eu,false,
2024-10-11 17:00:00,Spain,Spain,ES,101.45,134.19,79.39,60.01,entsoe.eu,false,
2024-10-11 18:00:00,Spain,Spain,ES,102.35,135.4,78.84,59.97,entsoe.eu,false,
2024-10-11 19:00:00,Spain,Spain,ES,93.21,125.2,80.54,60.92,entsoe.eu,false,
2024-10-11 20:00:00,Spain,Spain,ES,83.55,114.95,82.31,61.5,entsoe.eu,false,
2024-10-11 21:00:00,Spain,Spain,ES,73.49,103.83,84.39,62.3,entsoe.eu,false,
2024-10-11 22:00:00,Spain,Spain,ES,64.41,93.96,86.18,62.52,entsoe.eu,false,
2024-10-11 23:00:00,Spain,Spain,ES,62.36,91.4,86.7,62.67,entsoe.eu,false,
2024-10-12 00:00:00,Spain,Spain,ES,65.22,94.96,86.07,61.1,entsoe.eu,false,
2024-10-12 01:00:00,Spain,Spain,ES,65.7,95.46,86.0,59.58,entsoe.eu,false,
2024-10-12 02:00:00,Spain,Spain,ES,63.34,92.31,86.61,58.45,entsoe.eu,false,
2024-10-12 03:00:00,Spain,Spain,ES,63.7,92.82,86.5,56.87,entsoe.eu,false,
2024-10-12 04:00:00,Spain,Spain,ES,66.35,96.19,85.86,56.86,entsoe.eu,false,
2024-10-12 05:00:00,Spain,Spain,ES,66.13,95.82,85.84,57.48,entsoe.eu,false,
2024-10-12 06:00:00,Spain,Spain,ES,67.2,97.25,85.54,56.79,entsoe.eu,false,
2024-10-12 07:00:00,Spain,Spain,ES,64.91,94.76,86.07,56.92,entsoe.eu,false,
2024-10-12 08:00:00,Spain,Spain,ES,62.93,91.63,86.92,58.77,entsoe.eu,false,
2024-10-12 09:00:00,Spain,Spain,ES,62.97,90.57,87.36,60.13,entsoe.eu,false,
2024-10-12 10:00:00,Spain,Spain,ES,58.15,87.03,87.94,60.28,entsoe.eu,false,
2024-10-12 11:00:00,Spain,Spain,ES,58.1,88.77,87.55,59.99,entsoe.eu,false,
2024-10-12 12:00:00,Spain,Spain,ES,63.32,94.94,86.45,58.84,entsoe.eu,false,
2024-10-12 13:00:00,Spain,Spain,ES,64.71,97.24,86.0,59.34,entsoe.eu,false,
2024-10-12 14:00:00,Spain,Spain,ES,70.04,103.7,84.75,57.63,entsoe.eu,false,
2024-10-12 15:00:00,Spain,Spain,ES,82.91,117.45,82.15,54.06,entsoe.eu,false,
2024-10-12 16:00:00,Spain,Spain,ES,102.6,136.63,78.79,50.69,entsoe.eu,false,
2024-10-12 17:00:00,Spain,Spain,ES,113.28,148.98,76.2,46.97,entsoe.eu,false,
2024-10-12 18:00:00,Spain,Spain,ES,111.47,146.06,76.66,48.05,entsoe.eu,false,
2024-10-12 19:00:00,Spain,Spain,ES,110.71,144.74,77.0,48.57,entsoe.eu,false,
2024-10-12 20:00:00,Spain,Spain,ES,109.45,144.22,77.12,47.16,entsoe.eu,false,
2024-10-12 21:00:00,Spain,Spain,ES,106.79,142.05,77.56,46.34,entsoe.eu,false,
2024-10-12 22:00:00,Spain,Spain,ES,99.37,135.48,78.63,45.83,entsoe.eu,false,
2024-10-12 23:00:00,Spain,Spain,ES,96.47,133.86,78.8,44.25,entsoe.eu,false,
2024-10-13 00:00:00,Spain,Spain,ES,100.45,139.24,77.78,41.77,entsoe.eu,false,
2024-10-13 01:00:00,Spain,Spain,ES,104.75,144.79,76.81,38.46,entsoe.eu,false,
2024-10-13 02:00:00,Spain,Spain,ES,106.55,147.09,76.42,36.8,entsoe.eu,false,
2024-10-13 03:00:00,Spain,Spain,ES,104.74,144.72,76.92,37.08,entsoe.eu,false,
2024-10-13 04:00:00,Spain,Spain,ES,107.4,147.94,76.21,37.18,entsoe.eu,false,
2024-10-13 05:00:00,Spain,Spain,ES,106.24,145.93,76.8,39.5,entsoe.eu,false,
2024-10-13 06:00:00,Spain,Spain,ES,99.55,136.94,78.95,42.23,entsoe.eu,false,
2024-10-13 07:00:00,Spain,Spain,ES,88.25,123.76,81.64,47.68,entsoe.eu,false,
2024-10-13 08:00:00,Spain,Spain,ES,67.35,99.71,86.4,56.48,entsoe.eu,false,
2024-10-13 09:00:00,Spain,Spain,ES,53.02,83.01,89.76,62.33,entsoe.eu,false,
2024-10-13 10:00:00,Spain,Spain,ES,54.25,85.05,89.42,64.66,entsoe.eu,false,
2024-10-13 11:00:00,Spain,Spain,ES,53.69,84.24,89.53,63.52,entsoe.eu,false,
2024-10-13 12:00:00,Spain,Spain,ES,50.67,80.44,90.24,64.83,entsoe.eu,false,
2024-10-13 13:00:00,Spain,Spain,ES,51.8,81.73,90.06,63.38,entsoe.eu,false,
2024-10-13 14:00:00,Spain,Spain,ES,56.93,88.05,88.82,64.21,entsoe.eu,false,
2024-10-13 15:00:00,Spain,Spain,ES,67.08,100.52,86.31,60.3,entsoe.eu,false,
2024-10-13 16:00:00,Spain,Spain,ES,95.88,135.35,78.96,50.87,entsoe.eu,false,
2024-10-13 17:00:00,Spain,Spain,ES,121.48,163.69,72.82,42.66,entsoe.eu,false,
2024-10-13 18:00:00,Spain,Spain,ES,133.36,173.53,71.37,42.1,entsoe.eu,false,
2024-10-13 19:00:00,Spain,Spain,ES,135.6,175.43,71.07,41.91,entsoe.eu,false,
2024-10-13 20:00:00,Spain,Spain,ES,131.06,169.82,72.2,41.45,entsoe.eu,false,
2024-10-13 21:00:00,Spain,Spain,ES,125.81,164.15,73.32,40.93,entsoe.eu,false,
2024-10-13 22:00:00,Spain,Spain,ES,122.27,159.59,74.53,41.14,entsoe.eu,false,
2024-10-13 23:00:00,Spain,Spain,ES,114.3,151.27,76.19,40.95,entsoe.eu,false,
2024-10-14 00:00:00,Spain,Spain,ES,111.77,150.54,76.11,39.48,entsoe.eu,false,
2024-10-14 01:00:00,Spain,Spain,ES,112.55,152.13,75.73,39.53,entsoe.eu,false,
2024-10-14 02:00:00,Spain,Spain,ES,112.83,153.14,75.48,39.02,entsoe.eu,false,
2024-10-14 03:00:00,Spain,Spain,ES,120.81,162.57,73.68,38.08,entsoe.eu,false,
2024-10-14 04:00:00,Spain,Spain,ES,136.93,180.99,70.08,38.17,entsoe.eu,false,
2024-10-14 05:00:00,Spain,Spain,ES,153.19,197.83,67.16,40.25,entsoe.eu,false,
2024-10-14 06:00:00,Spain,Spain,ES,155.52,199.63,66.97,41.05,entsoe.eu,false,
2024-10-14 07:00:00,Spain,Spain,ES,150.07,193.74,68.06,42.13,entsoe.eu,false,
2024-10-14 08:00:00,Spain,Spain,ES,142.29,185.94,69.55,44.39,entsoe.eu,false,
2024-10-14 09:00:00,Spain,Spain,ES,135.89,179.34,70.87,47.0,entsoe.eu,false,
2024-10-14 10:00:00,Spain,Spain,ES,129.62,174.99,71.51,48.84,entsoe.eu,false,
2024-10-14 11:00:00,Spain,Spain,ES,111.29,153.99,75.85,52.63,entsoe.eu,false,
2024-10-14 12:00:00,Spain,Spain,ES,103.26,143.17,78.44,55.59,entsoe.eu,false,
2024-10-14 13:00:00,Spain,Spain,ES,99.74,137.37,79.9,56.42,entsoe.eu,false,
2024-10-14 14:00:00,Spain,Spain,ES,100.09,137.64,79.9,56.49,entsoe.eu,false,
2024-10-14 15:00:00,Spain,Spain,ES,113.69,153.17,77.14,53.99,entsoe.eu,false,
2024-10-14 16:00:00,Spain,Spain,ES,142.8,185.9,71.02,48.89,entsoe.eu,false,
2024-10-14 17:00:00,Spain,Spain,ES,163.28,208.65,66.35,45.72,entsoe.eu,false,
2024-10-14 18:00:00,Spain,Spain,ES,154.98,198.98,67.56,45.34,entsoe.eu,false,
2024-10-14 19:00:00,Spain,Spain,ES,142.79,185.01,69.98,46.97,entsoe.eu,false,
2024-10-14 20:00:00,Spain,Spain,ES,130.9,170.99,72.59,49.05,entsoe.eu,false,
2024-10-14 21:00:00,Spain,Spain,ES,114.91,151.41,76.47,51.73,entsoe.eu,false,
2024-10-14 22:00:00,Spain,Spain,ES,95.27,128.95,80.64,51.98,entsoe.eu,false,
2024-10-14 23:00:00,Spain,Spain,ES,82.07,112.86,83.89,52.98,entsoe.eu,false,
2024-10-15 00:00:00,Spain,Spain,ES,81.68,112.56,84.12,51.98,entsoe.eu,false,
2024-10-15 01:00:00,Spain,Spain,ES,82.98,114.51,83.72,51.74,entsoe.eu,false,
2024-10-15 02:00:00,Spain,Spain,ES,82.61,114.01,83.83,51.69,entsoe.eu,false,
2024-10-15 03:00:00,Spain,Spain,ES,87.3,119.98,82.63,50.86,entsoe.eu,false,
2024-10-15 04:00:00,Spain,Spain,ES,94.72,129.32,80.64,51.5,entsoe.eu,false,
2024-10-15 05:00:00,Spain,Spain,ES,104.66,140.64,78.43,52.71,entsoe.eu,false,
2024-10-15 06:00:00,Spain,Spain,ES,112.96,147.89,77.4,56.2,entsoe.eu,false,
2024-10-15 07:00:00,Spain,Spain,ES,114.56,148.64,77.7,56.86,entsoe.eu,false,
2024-10-15 08:00:00,Spain,Spain,ES,103.5,137.27,79.86,59.81,entsoe.eu,false,
2024-10-15 09:00:00,Spain,Spain,ES,84.52,118.24,83.19,61.53,entsoe.eu,false,
2024-10-15 10:00:00,Spain,Spain,ES,72.12,103.5,85.94,63.38,entsoe.eu,false,
2024-10-15 11:00:00,Spain,Spain,ES,69.54,100.5,86.5,63.9,entsoe.eu,false,
2024-10-15 12:00:00,Spain,Spain,ES,69.02,98.98,86.99,63.85,entsoe.eu,false,
2024-10-15 13:00:00,Spain,Spain,ES,72.65,103.29,86.12,61.96,entsoe.eu,false,
2024-10-15 14:00:00,Spain,Spain,ES,83.66,115.44,83.88,60.28,entsoe.eu,false,
2024-10-15 15:00:00,Spain,Spain,ES,97.66,131.2,80.74,56.93,entsoe.eu,false,
2024-10-15 16:00:00,Spain,Spain,ES,116.77,153.91,76.33,52.85,entsoe.eu,false,
2024-10-15 17:00:00,Spain,Spain,ES,143.22,185.43,70.15,49.56,entsoe.eu,false,
2024-10-15 18:00:00,Spain,Spain,ES,141.32,183.27,70.17,48.42,entsoe.eu,false,
2024-10-15 19:00:00,Spain,Spain,ES,126.41,164.82,73.67,49.86,entsoe.eu,false,
2024-10-15 20:00:00,Spain,Spain,ES,117.72,155.69,75.42,48.95,entsoe.eu,false,
2024-10-15 21:00:00,Spain,Spain,ES,100.95,136.26,79.08,51.12,entsoe.eu,false,
2024-10-15 22:00:00,Spain,Spain,ES,82.52,113.24,83.67,53.25,entsoe.eu,false,
2024-10-15 23:00:00,Spain,Spain,ES,72.77,101.22,86.0,55.08,entsoe.eu,false,
2024-10-16 00:00:00,Spain,Spain,ES,71.01,99.05,86.43,55.66,entsoe.eu,false,
2024-10-16 01:00:00,Spain,Spain,ES,69.72,97.47,86.68,56.76,entsoe.eu,false,
2024-10-16 02:00:00,Spain,Spain,ES,67.22,94.2,87.34,57.74,entsoe.eu,false,
2024-10-16 03:00:00,Spain,Spain,ES,64.43,90.56,88.03,58.2,entsoe.eu,false,
2024-10-16 04:00:00,Spain,Spain,ES,62.72,88.06,88.6,59.67,entsoe.eu,false,
2024-10-16 05:00:00,Spain,Spain,ES,63.69,89.04,88.46,62.64,entsoe.eu,false,
2024-10-16 06:00:00,Spain,Spain,ES,72.72,98.55,86.94,63.71,entsoe.eu,false,
2024-10-16 07:00:00,Spain,Spain,ES,68.7,93.62,88.01,65.68,entsoe.eu,false,
2024-10-16 08:00:00,Spain,Spain,ES,55.88,80.26,90.5,67.81,entsoe.eu,false,
2024-10-16 09:00:00,Spain,Spain,ES,50.26,75.23,91.55,69.69,entsoe.eu,false,
2024-10-16 10:00:00,Spain,Spain,ES,51.53,77.39,91.11,69.56,entsoe.eu,false,
2024-10-16 11:00:00,Spain,Spain,ES,50.41,76.39,91.43,70.74,entsoe.eu,false,
2024-10-16 12:00:00,Spain,Spain,ES,51.27,77.9,91.28,72.35,entsoe.eu,false,
2024-10-16 13:00:00,Spain,Spain,ES,50.31,77.06,91.44,73.44,entsoe.eu,false,
2024-10-16 14:00:00,Spain,Spain,ES,55.63,83.84,90.15,71.98,entsoe.eu,false,
2024-10-16 15:00:00,Spain,Spain,ES,66.74,97.43,87.52,67.69,entsoe.eu,false,
2024-10-16 16:00:00,Spain,Spain,ES,97.42,133.85,80.24,58.72,entsoe.eu,false,
2024-10-16 17:00:00,Spain,Spain,ES,132.83,171.35,73.07,49.91,entsoe.eu,false,
2024-10-16 18:00:00,Spain,Spain,ES,144.22,183.97,70.61,46.96,entsoe.eu,false,
2024-10-16 19:00:00,Spain,Spain,ES,141.11,180.28,71.36,47.22,entsoe.eu,false,
2024-10-16 20:00:00,Spain,Spain,ES,130.47,166.83,74.12,47.85,entsoe.eu,false,
2024-10-16 21:00:00,Spain,Spain,ES,114.62,146.53,78.25,50.19,entsoe.eu,false,
2024-10-16 22:00:00,Spain,Spain,ES,102.95,131.51,81.52,51.86,entsoe.eu,false,
2024-10-16 23:00:00,Spain,Spain,ES,96.41,125.33,82.66,51.87,entsoe.eu,false,
2024-10-17 00:00:00,Spain,Spain,ES,101.51,133.09,81.21,49.65,entsoe.eu,false,
2024-10-17 01:00:00,Spain,Spain,ES,106.21,139.05,80.09,48.05,entsoe.eu,false,
2024-10-17 02:00:00,Spain,Spain,ES,103.35,136.14,80.53,48.37,entsoe.eu,false,
2024-10-17 03:00:00,Spain,Spain,ES,99.47,131.92,81.28,49.0,entsoe.eu,false,
2024-10-17 04:00:00,Spain,Spain,ES,101.01,134.55,80.52,50.18,entsoe.eu,false,
2024-10-17 05:00:00,Spain,Spain,ES,111.66,146.18,78.11,54.9,entsoe.eu,false,
2024-10-17 06:00:00,Spain,Spain,ES,124.57,159.32,75.9,55.88,entsoe.eu,false,
2024-10-17 07:00:00,Spain,Spain,ES,111.49,145.23,78.37,59.26,entsoe.eu,false,
2024-10-17 08:00:00,Spain,Spain,ES,78.43,109.27,85.0,66.71,entsoe.eu,false,
2024-10-17 09:00:00,Spain,Spain,ES,57.79,85.83,89.55,71.9,entsoe.eu,false,
2024-10-17 10:00:00,Spain,Spain,ES,52.67,80.16,90.7,73.22,entsoe.eu,false,
2024-10-17 11:00:00,Spain,Spain,ES,52.79,80.26,90.71,73.1,entsoe.eu,false,
2024-10-17 12:00:00,Spain,Spain,ES,54.69,82.47,90.47,71.85,entsoe.eu,false,
2024-10-17 13:00:00,Spain,Spain,ES,55.15,83.07,90.47,72.25,entsoe.eu,false,
2024-10-17 14:00:00,Spain,Spain,ES,54.41,81.8,90.51,72.04,entsoe.eu,false,
2024-10-17 15:00:00,Spain,Spain,ES,54.11,80.98,90.54,72.32,entsoe.eu,false,
2024-10-17 16:00:00,Spain,Spain,ES,63.89,92.25,88.02,70.24,entsoe.eu,false,
2024-10-17 17:00:00,Spain,Spain,ES,91.08,124.48,81.43,62.96,entsoe.eu,false,
2024-10-17 18:00:00,Spain,Spain,ES,93.12,123.3,81.77,63.66,entsoe.eu,false,
2024-10-17 19:00:00,Spain,Spain,ES,89.43,117.64,83.27,64.04,entsoe.eu,false,
2024-10-17 20:00:00,Spain,Spain,ES,86.76,114.35,84.22,63.8,entsoe.eu,false,
2024-10-17 21:00:00,Spain,Spain,ES,86.43,114.95,84.11,62.76,entsoe.eu,false,
2024-10-17 22:00:00,Spain,Spain,ES,75.29,103.86,85.21,59.93,entsoe.eu,false,
2024-10-17 23:00:00,Spain,Spain,ES,70.8,99.2,85.93,58.05,entsoe.eu,false,
2024-10-18 00:00:00,Spain,Spain,ES,72.37,101.21,85.55,56.85,entsoe.eu,false,
2024-10-18 01:00:00,Spain,Spain,ES,73.11,102.41,85.28,56.97,entsoe.eu,false,
2024-10-18 02:00:00,Spain,Spain,ES,73.35,102.49,85.31,56.96,entsoe.eu,false,
2024-10-18 03:00:00,Spain,Spain,ES,73.45,102.53,85.18,56.38,entsoe.eu,false,
2024-10-18 04:00:00,Spain,Spain,ES,79.59,109.49,84.03,57.0,entsoe.eu,false,
2024-10-18 05:00:00,Spain,Spain,ES,91.96,121.69,81.89,59.78,entsoe.eu,false,
2024-10-18 06:00:00,Spain,Spain,ES,98.74,127.76,81.13,61.2,entsoe.eu,false,
2024-10-18 07:00:00,Spain,Spain,ES,86.47,115.26,83.37,64.47,entsoe.eu,false,
2024-10-18 08:00:00,Spain,Spain,ES,57.93,86.85,88.68,70.53,entsoe.eu,false,
2024-10-18 09:00:00,Spain,Spain,ES,44.74,71.56,91.65,74.56,entsoe.eu,false,
2024-10-18 10:00:00,Spain,Spain,ES,42.15,68.72,92.23,75.47,entsoe.eu,false,
2024-10-18 11:00:00,Spain,Spain,ES,42.06,68.63,92.27,75.4,entsoe.eu,false,
2024-10-18 12:00:00,Spain,Spain,ES,42.3,68.99,92.26,75.08,entsoe.eu,false,
2024-10-18 13:00:00,Spain,Spain,ES,44.64,71.8,91.73,74.23,entsoe.eu,false,
2024-10-18 14:00:00,Spain,Spain,ES,47.33,74.72,91.08,73.47,entsoe.eu,false,
2024-10-18 15:00:00,Spain,Spain,ES,60.18,90.31,87.77,69.55,entsoe.eu,false,
2024-10-18 16:00:00,Spain,Spain,ES,86.37,120.32,81.82,62.61,entsoe.eu,false,
2024-10-18 17:00:00,Spain,Spain,ES,108.62,142.1,77.91,57.93,entsoe.eu,false,
2024-10-18 18:00:00,Spain,Spain,ES,108.42,141.42,77.94,57.26,entsoe.eu,false,
2024-10-18 19:00:00,Spain,Spain,ES,97.2,127.41,80.75,58.58,entsoe.eu,false,
2024-10-18 20:00:00,Spain,Spain,ES,94.35,124.43,81.48,57.19,entsoe.eu,false,
2024-10-18 21:00:00,Spain,Spain,ES,87.48,115.16,83.6,58.08,entsoe.eu,false,
2024-10-18 22:00:00,Spain,Spain,ES,72.38,99.04,86.24,56.7,entsoe.eu,false,
2024-10-18 23:00:00,Spain,Spain,ES,67.51,95.64,86.33,53.91,entsoe.eu,false,
2024-10-19 00:00:00,Spain,Spain,ES,64.1,91.93,86.7,53.8,entsoe.eu,false,
2024-10-19 01:00:00,Spain,Spain,ES,62.02,89.64,87.02,54.65,entsoe.eu,false,
2024-10-19 02:00:00,Spain,Spain,ES,61.98,89.46,87.08,54.54,entsoe.eu,false,
2024-10-19 03:00:00,Spain,Spain,ES,61.15,88.48,87.27,54.56,entsoe.eu,false,
2024-10-19 04:00:00,Spain,Spain,ES,65.28,93.74,86.27,53.82,entsoe.eu,false,
2024-10-19 05:00:00,Spain,Spain,ES,71.73,99.81,85.39,53.14,entsoe.eu,false,
2024-10-19 06:00:00,Spain,Spain,ES,74.51,100.0,85.88,53.97,entsoe.eu,false,
2024-10-19 07:00:00,Spain,Spain,ES,65.1,89.69,87.82,56.97,entsoe.eu,false,
2024-10-19 08:00:00,Spain,Spain,ES,49.09,74.64,90.76,64.79,entsoe.eu,false,
2024-10-19 09:00:00,Spain,Spain,ES,38.86,65.94,92.41,69.1,entsoe.eu,false,
2024-10-19 10:00:00,Spain,Spain,ES,36.04,63.04,93.01,71.37,entsoe.eu,false,
2024-10-19 11:00:00,Spain,Spain,ES,35.41,62.82,93.11,71.24,entsoe.eu,false,
2024-10-19 12:00:00,Spain,Spain,ES,34.84,62.08,93.24,72.52,entsoe.eu,false,
2024-10-19 13:00:00,Spain,Spain,ES,35.44,62.73,93.11,72.12,entsoe.eu,false,
2024-10-19 14:00:00,Spain,Spain,ES,39.13,66.91,92.21,71.03,entsoe.eu,false,
2024-10-19 15:00:00,Spain,Spain,ES,47.64,76.43,90.17,67.8,entsoe.eu,false,
2024-10-19 16:00:00,Spain,Spain,ES,64.62,95.34,85.97,60.3,entsoe.eu,false,
2024-10-19 17:00:00,Spain,Spain,ES,83.06,113.24,82.66,58.64,entsoe.eu,false,
2024-10-19 18:00:00,Spain,Spain,ES,83.24,110.49,83.41,59.51,entsoe.eu,false,
2024-10-19 19:00:00,Spain,Spain,ES,82.8,110.52,83.33,58.02,entsoe.eu,false,
2024-10-19 20:00:00,Spain,Spain,ES,81.07,109.53,83.52,57.25,entsoe.eu,false,
2024-10-19 21:00:00,Spain,Spain,ES,82.41,111.9,83.07,56.1,entsoe.eu,false,
2024-10-19 22:00:00,Spain,Spain,ES,82.88,115.2,82.03,51.41,entsoe.eu,false,
2024-10-19 23:00:00,Spain,Spain,ES,79.3,111.01,82.81,50.45,entsoe.eu,false,
2024-10-20 00:00:00,Spain,Spain,ES,82.27,114.97,82.05,49.09,entsoe.eu,false,
2024-10-20 01:00:00,Spain,Spain,ES,83.99,117.28,81.64,49.37,entsoe.eu,false,
2024-10-20 02:00:00,Spain,Spain,ES,78.26,111.34,82.19,49.27,entsoe.eu,false,
2024-10-20 03:00:00,Spain,Spain,ES,81.6,114.85,81.9,48.22,entsoe.eu,false,
2024-10-20 04:00:00,Spain,Spain,ES,85.22,118.72,81.55,47.04,entsoe.eu,false,
2024-10-20 05:00:00,Spain,Spain,ES,80.99,113.59,82.36,48.0,entsoe.eu,false,
2024-10-20 06:00:00,Spain,Spain,ES,78.38,110.23,83.0,48.97,entsoe.eu,false,
2024-10-20 07:00:00,Spain,Spain,ES,70.08,101.05,85.02,54.42,entsoe.eu,false,
2024-10-20 08:00:00,Spain,Spain,ES,51.91,81.06,89.22,63.37,entsoe.eu,false,
2024-10-20 09:00:00,Spain,Spain,ES,40.71,68.78,91.95,70.1,entsoe.eu,false,
2024-10-20 10:00:00,Spain,Spain,ES,39.01,67.1,92.3,68.88,entsoe.eu,false,
2024-10-20 11:00:00,Spain,Spain,ES,38.99,67.36,92.28,68.98,entsoe.eu,false,
2024-10-20 12:00:00,Spain,Spain,ES,40.89,69.56,92.08,68.94,entsoe.eu,false,
2024-10-20 13:00:00,Spain,Spain,ES,43.29,72.22,91.75,68.0,entsoe.eu,false,
2024-10-20 14:00:00,Spain,Spain,ES,45.07,74.63,91.31,68.72,entsoe.eu,false,
2024-10-20 15:00:00,Spain,Spain,ES,51.76,82.68,89.31,65.92,entsoe.eu,false,
2024-10-20 16:00:00,Spain,Spain,ES,80.59,116.65,82.21,56.02,entsoe.eu,false,
2024-10-20 17:00:00,Spain,Spain,ES,119.25,158.83,73.99,46.03,entsoe.eu,false,
2024-10-20 18:00:00,Spain,Spain,ES,124.89,162.22,73.61,46.46,entsoe.eu,false,
2024-10-20 19:00:00,Spain,Spain,ES,120.49,156.14,74.81,47.73,entsoe.eu,false,
2024-10-20 20:00:00,Spain,Spain,ES,114.81,149.16,76.2,48.06,entsoe.eu,false,
2024-10-20 21:00:00,Spain,Spain,ES,115.67,151.67,75.68,45.58,entsoe.eu,false,
2024-10-20 22:00:00,Spain,Spain,ES,114.92,152.22,75.53,44.32,entsoe.eu,false,
2024-10-20 23:00:00,Spain,Spain,ES,106.4,143.92,76.83,44.3,entsoe.eu,false,
2024-10-21 00:00:00,Spain,Spain,ES,108.55,148.1,75.93,42.16,entsoe.eu,false,
2024-10-21 01:00:00,Spain,Spain,ES,106.02,145.03,76.36,41.86,entsoe.eu,false,
2024-10-21 02:00:00,Spain,Spain,ES,103.57,142.46,76.71,42.73,entsoe.eu,false,
2024-10-21 03:00:00,Spain,Spain,ES,110.81,150.99,75.33,41.76,entsoe.eu,false,
2024-10-21 04:00:00,Spain,Spain,ES,117.08,157.72,74.29,42.87,entsoe.eu,false,
2024-10-21 05:00:00,Spain,Spain,ES,127.17,165.65,73.78,46.89,entsoe.eu,false,
2024-10-21 06:00:00,Spain,Spain,ES,136.25,173.56,72.69,48.17,entsoe.eu,false,
2024-10-21 07:00:00,Spain,Spain,ES,120.34,156.13,76.13,52.66,entsoe.eu,false,
2024-10-21 08:00:00,Spain,Spain,ES,96.13,131.8,81.21,61.92,entsoe.eu,false,
2024-10-21 09:00:00,Spain,Spain,ES,75.72,110.68,85.43,66.63,entsoe.eu,false,
2024-10-21 10:00:00,Spain,Spain,ES,64.55,97.24,88.12,69.92,entsoe.eu,false,
2024-10-21 11:00:00,Spain,Spain,ES,63.2,95.82,88.28,70.59,entsoe.eu,false,
2024-10-21 12:00:00,Spain,Spain,ES,64.22,96.95,88.15,70.06,entsoe.eu,false,
2024-10-21 13:00:00,Spain,Spain,ES,65.57,98.64,87.93,69.39,entsoe.eu,false,
2024-10-21 14:00:00,Spain,Spain,ES,69.77,103.64,86.87,68.17,entsoe.eu,false,
2024-10-21 15:00:00,Spain,Spain,ES,84.11,121.53,82.87,63.83,entsoe.eu,false,
2024-10-21 16:00:00,Spain,Spain,ES,116.68,157.13,75.95,54.82,entsoe.eu,false,
2024-10-21 17:00:00,Spain,Spain,ES,158.91,203.62,66.78,42.77,entsoe.eu,false,
2024-10-21 18:00:00,Spain,Spain,ES,160.78,204.65,66.56,42.54,entsoe.eu,false,
2024-10-21 19:00:00,Spain,Spain,ES,157.01,200.65,67.15,42.64,entsoe.eu,false,
2024-10-21 20:00:00,Spain,Spain,ES,138.53,178.46,71.31,44.65,entsoe.eu,false,
2024-10-21 21:00:00,Spain,Spain,ES,126.83,165.0,73.82,45.65,entsoe.eu,false,
2024-10-21 22:00:00,Spain,Spain,ES,110.18,143.82,78.1,48.33,entsoe.eu,false,
2024-10-21 23:00:00,Spain,Spain,ES,101.45,133.1,80.35,49.38,entsoe.eu,false,
2024-10-22 00:00:00,Spain,Spain,ES,94.79,126.25,81.43,49.32,entsoe.eu,false,
2024-10-22 01:00:00,Spain,Spain,ES,95.56,128.84,80.92,46.9,entsoe.eu,false,
2024-10-22 02:00:00,Spain,Spain,ES,92.82,127.08,80.94,46.88,entsoe.eu,false,
2024-10-22 03:00:00,Spain,Spain,ES,97.45,131.62,80.37,49.53,entsoe.eu,false,
2024-10-22 04:00:00,Spain,Spain,ES,109.47,143.08,78.69,52.21,entsoe.eu,false,
2024-10-22 05:00:00,Spain,Spain,ES,121.81,156.5,76.36,53.88,entsoe.eu,false,
2024-10-22 06:00:00,Spain,Spain,ES,127.44,161.01,75.97,55.33,entsoe.eu,false,
2024-10-22 07:00:00,Spain,Spain,ES,118.28,152.01,77.4,57.12,entsoe.eu,false,
2024-10-22 08:00:00,Spain,Spain,ES,81.96,114.35,83.57,63.91,entsoe.eu,false,
2024-10-22 09:00:00,Spain,Spain,ES,58.77,89.72,88.29,69.37,entsoe.eu,false,
2024-10-22 10:00:00,Spain,Spain,ES,47.68,77.01,90.78,72.75,entsoe.eu,false,
2024-10-22 11:00:00,Spain,Spain,ES,56.58,87.28,89.25,71.55,entsoe.eu,false,
2024-10-22 12:00:00,Spain,Spain,ES,60.61,91.13,89.19,71.01,entsoe.eu,false,
